date,medium,source,party,cmp_code,text_appeal,issue,direction_appeal
2017-02-17,Facebook,@D66,D66,22330,"""Goeiemorgen! D66 is dus écht de enige groene partij.""",Environment & Climate,Positive Appeal
2017-02-17,Facebook,@D66,D66,22330,"Goed werk, goede zorg, goed onderwijs, d66 krijgt het voor elkaar",Social Security,Positive Appeal
2017-02-17,Facebook,@D66,D66,22330,"Goed werk, goede zorg, goed onderwijs, d66 krijgt het voor elkaar",Health Care,Positive Appeal
2017-02-17,Facebook,@D66,D66,22330,"Goed werk, goede zorg, goed onderwijs, d66 krijgt het voor elkaar",Education,Positive Appeal
2017-02-17,Facebook,@D66,D66,22330,"Goed werk, goede zorg, goed onderwijs, d66 krijgt het voor elkaar",Social Security,Positive Appeal
2017-02-17,Facebook,@D66,D66,22330,"Goed werk, goede zorg, goed onderwijs, d66 krijgt het voor elkaar",Education,Positive Appeal
2017-02-17,Facebook,@D66,D66,22330,"Goed werk, goede zorg, goed onderwijs, d66 krijgt het voor elkaar",Health Care,Positive Appeal
2017-02-17,Facebook,@D66,D66,22330,Het verkiezingsprogramma van d66 biedt alle ruimte voor goede samenwerking,Efficient Government,Positive Appeal
2017-02-17,Facebook,@D66,D66,22330,de vvd wil net als d66 lastenverlaging,"Taxes, Budget & Economy",Positive Appeal
2017-02-17,Facebook,@D66,D66,22330,de pvda wil met ons investeren in onderwijs,Education,Positive Appeal
2017-02-17,Facebook,@D66,D66,22330,net als de sp wil ik meer handen aan het bed,Health Care,Positive Appeal
2017-02-17,Facebook,@D66,D66,22330,Marietje Schaake. Namens de liberalen in het EP heeft zij zich ingezet voor een progressief en vooruitstrevend verdrag!,European Union,Positive Appeal
2017-02-17,Facebook,@D66,D66,22330,d66 heeft beste programma voor het klimaat,Environment & Climate,Positive Appeal
2017-02-16,Facebook,@D66,D66,22330,Bij d66 gaat iedereen er op vooruit,"Taxes, Budget & Economy",Positive Appeal
2017-02-16,Facebook,@D66,D66,22330,d66 zorgt voor goed onderwijs,Education,Positive Appeal
2017-02-16,Facebook,@D66,D66,22330,d66 zorgt voor goed werk,Social Security,Positive Appeal
2017-02-16,Facebook,@D66,D66,22330,d66 zorgt voor goede zorg,Health Care,Positive Appeal
2017-02-16,Facebook,@D66,D66,22330,d66 zorgt voor een goed klimaat,Environment & Climate,Positive Appeal
2017-02-15,Facebook,@D66,D66,22330,En daarom zijn wij al jaren dé onderwijspartij van Nederland!,Education,Positive Appeal
2017-02-15,Facebook,@D66,D66,22330,En daarom zijn wij al jaren dé onderwijspartij van Nederland!,Education,Positive Appeal
2017-02-15,Facebook,@D66,D66,22330,We leveren wanneer we in de oppositie zitten,Efficient Government,Positive Appeal
2017-02-15,Facebook,@D66,D66,22330,de 1040 uren norm weg,Education,Positive Appeal
2017-02-15,Facebook,@D66,D66,22330,de cito toets als moordend wapen,Education,Positive Appeal
2017-02-15,Facebook,@D66,D66,22330,de rekentoets,Education,Positive Appeal
2017-02-15,Facebook,@D66,D66,22330,We leveren 600 miljoen op uit de oppositie ieder ejaar,Efficient Government,Positive Appeal
2017-02-15,Facebook,@D66,D66,22330,In een colaitie willen we de kansen voor iedereen maen,Efficient Government,Positive Appeal
2017-02-15,Facebook,@D66,D66,22330,"Goed werk, goede zorg, goed onderwijs, d66 krijgt het voor elkaar",Social Security,Positive Appeal
2017-02-15,Facebook,@D66,D66,22330,"Goed werk, goede zorg, goed onderwijs, d66 krijgt het voor elkaar",Health Care,Positive Appeal
2017-02-15,Facebook,@D66,D66,22330,"Goed werk, goede zorg, goed onderwijs, d66 krijgt het voor elkaar",Education,Positive Appeal
2017-03-14,Facebook,@ChristenUnie,CU,22526,Vrijheid verdeidig je niet door de rechtstaat in te perken,Norms and Values,Negative Appeal
2017-03-14,Facebook,@ChristenUnie,CU,22526,De rechtsstaat verdeidg je niet door hem in te perken,Norms and Values,Negative Appeal
2017-03-14,Facebook,@ChristenUnie,CU,22526,"ChristenUnie wil zich ook ná morgen hard maken voor: ☑️ De toekomst van de kinderen in Nederland; met ouders die tijd krijgen om voor hun kinderen te zorgen en met een schone schepping waarin zij opgroeien. ☑️ Een land waarin iedereen meetelt en we omzien naar elkaar. Waarin we mensen niet afschrijven maar waardig ouder laten worden. Waar we opkomen voor het ongeboren leven, mensen met een handicap of oorlogsvluchtelingen. ☑️ Een wereld waarin we pal staan voor onze rechtsstaat en onze vrijheden zoals de vrijheid van godsdienst en onderwijs verdedigen.",Norms and Values,Positive Appeal
2017-03-14,Facebook,@ChristenUnie,CU,22526,"ChristenUnie wil zich ook ná morgen hard maken voor: ☑️ De toekomst van de kinderen in Nederland; met ouders die tijd krijgen om voor hun kinderen te zorgen en met een schone schepping waarin zij opgroeien. ☑️ Een land waarin iedereen meetelt en we omzien naar elkaar. Waarin we mensen niet afschrijven maar waardig ouder laten worden. Waar we opkomen voor het ongeboren leven, mensen met een handicap of oorlogsvluchtelingen. ☑️ Een wereld waarin we pal staan voor onze rechtsstaat en onze vrijheden zoals de vrijheid van godsdienst en onderwijs verdedigen.",Norms and Values,Positive Appeal
2017-03-14,Facebook,@ChristenUnie,CU,22526,"ChristenUnie wil zich ook ná morgen hard maken voor: ☑️ De toekomst van de kinderen in Nederland; met ouders die tijd krijgen om voor hun kinderen te zorgen en met een schone schepping waarin zij opgroeien. ☑️ Een land waarin iedereen meetelt en we omzien naar elkaar. Waarin we mensen niet afschrijven maar waardig ouder laten worden. Waar we opkomen voor het ongeboren leven, mensen met een handicap of oorlogsvluchtelingen. ☑️ Een wereld waarin we pal staan voor onze rechtsstaat en onze vrijheden zoals de vrijheid van godsdienst en onderwijs verdedigen.",Norms and Values,Positive Appeal
2017-03-14,Facebook,@ChristenUnie,CU,22526,"ChristenUnie wil zich ook ná morgen hard maken voor: ☑️ De toekomst van de kinderen in Nederland; met ouders die tijd krijgen om voor hun kinderen te zorgen en met een schone schepping waarin zij opgroeien. ☑️ Een land waarin iedereen meetelt en we omzien naar elkaar. Waarin we mensen niet afschrijven maar waardig ouder laten worden. Waar we opkomen voor het ongeboren leven, mensen met een handicap of oorlogsvluchtelingen. ☑️ Een wereld waarin we pal staan voor onze rechtsstaat en onze vrijheden zoals de vrijheid van godsdienst en onderwijs verdedigen.",Norms and Values,Positive Appeal
2017-03-14,Facebook,@ChristenUnie,CU,22526,"ChristenUnie wil zich ook ná morgen hard maken voor: ☑️ De toekomst van de kinderen in Nederland; met ouders die tijd krijgen om voor hun kinderen te zorgen en met een schone schepping waarin zij opgroeien. ☑️ Een land waarin iedereen meetelt en we omzien naar elkaar. Waarin we mensen niet afschrijven maar waardig ouder laten worden. Waar we opkomen voor het ongeboren leven, mensen met een handicap of oorlogsvluchtelingen. ☑️ Een wereld waarin we pal staan voor onze rechtsstaat en onze vrijheden zoals de vrijheid van godsdienst en onderwijs verdedigen.",Norms and Values,Positive Appeal
2017-03-10,Facebook,@ChristenUnie,CU,22526,de CU krijgt mijn stem omdat ze staan voor recht en vrijheid,Norms and Values,Positive Appeal
2017-03-10,Facebook,@ChristenUnie,CU,22526,de CU krijgt mijn stem omdat ze staan voor recht en vrijheid,Norms and Values,Positive Appeal
2017-03-06,Facebook,@ChristenUnie,CU,22526,"De ChristenUnie wil in één generatie naar een schone energievoorziening. Want wij willen de aarde, Gods schepping, ons gemeenschappelijke huis, gezond doorgeven aan volgende generaties.",Environment & Climate,Positive Appeal
2017-03-06,Facebook,@ChristenUnie,CU,22526,"De ChristenUnie wil in één generatie naar een schone energievoorziening. Want wij willen de aarde, Gods schepping, ons gemeenschappelijke huis, gezond doorgeven aan volgende generaties.",Environment & Climate,Positive Appeal
2017-03-06,Facebook,@ChristenUnie,CU,22526,De CU heeft een geloofwaardig plan om klimaatverandering aan te pakken,Environment & Climate,Positive Appeal
2017-03-06,Facebook,@ChristenUnie,CU,22526,Oprecht rentmeesterschap; het is aanwezig in het partijprogramma van de CU,Environment & Climate,Positive Appeal
2017-03-04,Facebook,@ChristenUnie,CU,22526,"De ChristenUnie wil wraakporno strafbaar stellen. Als een volgende regering er niet mee aan de slag gaat, komen we zelf met een wetsvoorstel.",Crime Fighting,Positive Appeal
2017-03-02,Facebook,@ChristenUnie,CU,22526,Daarom zit ik in de kamer; om te knokken voor deze geloofsvrijheid,Norms and Values,Positive Appeal
2017-03-02,Facebook,@ChristenUnie,CU,22526,Wij willen meer vrijheid om geloof een stem te geven,Norms and Values,Positive Appeal
2017-02-25,Facebook,@ChristenUnie,CU,22526,"Zorg is niet van de overheid of van zorgverzekeraars, maar van mensen. Dat is de kernboodschap van de ChristenUnie over zorg.",Health Care,Positive Appeal
2017-02-21,Facebook,@ChristenUnie,CU,22526,"Mooi! Een Kamermeerderheid steunt een voorstel van ChristenUnie-Kamerlid Joël Voordewind om het kinderpardon te versoepelen. In 2016 viel nog maar 1 kind onder het kinderpardon vanwege de strikte toepassing van de regels.. Joël Voordewind ""Ik ben blij dat we eindelijk overeenstemming hebben om het kinderpardon te versoepelen. Om in aanmerking te komen voor het kinderpardon geldt een meewerkcriterium wat zo strikt werd nageleefd dat bijna niemand in aanmerking kwam voor het kinderpardon. Vorig jaar was dat maar 1 kind. We hopen met dit voorstel de meest schrijnende situaties van gewortelde asielkinderen in de toekomst te voorkomen.""",Immigration,Positive Appeal
2017-02-21,Facebook,@ChristenUnie,CU,22526,"Mooi! Een Kamermeerderheid steunt een voorstel van ChristenUnie-Kamerlid Joël Voordewind om het kinderpardon te versoepelen. In 2016 viel nog maar 1 kind onder het kinderpardon vanwege de strikte toepassing van de regels.. Joël Voordewind ""Ik ben blij dat we eindelijk overeenstemming hebben om het kinderpardon te versoepelen. Om in aanmerking te komen voor het kinderpardon geldt een meewerkcriterium wat zo strikt werd nageleefd dat bijna niemand in aanmerking kwam voor het kinderpardon. Vorig jaar was dat maar 1 kind. We hopen met dit voorstel de meest schrijnende situaties van gewortelde asielkinderen in de toekomst te voorkomen.""",Immigration,Positive Appeal
2017-02-21,Facebook,@ChristenUnie,CU,22526,CU omdat we een samenleving willen waar we nar elkaar omkijken,Norms and Values,Positive Appeal
2017-02-17,Facebook,@ChristenUnie,CU,22526,Dít is waarom de ChristenUnie zeker een miljard euro wil uittrekken om de opvang in de regio te verbeteren..,Immigration,Positive Appeal
2017-02-16,Facebook,@ChristenUnie,CU,22526,Wij willen investeren in middeninkomens en gezinnen,"Taxes, Budget & Economy",Positive Appeal
2017-02-16,Facebook,@ChristenUnie,CU,22526,In een generatie naar een energieneutrale leefomgeving,Environment & Climate,Positive Appeal
2017-02-16,Facebook,@ChristenUnie,CU,22526,Betere opvang in de regio,Immigration,Positive Appeal
2017-03-14,Facebook,50Pluspartij,50PLUS,22953,Een belangrijk punt voor 50plus is dat koopkracht van ouderen wordt hersteld,Social Security,Positive Appeal
2017-03-14,Facebook,50Pluspartij,50PLUS,22953,50plus geeft odueren een stem,Norms and Values,Positive Appeal
2017-03-14,Facebook,50Pluspartij,50PLUS,22953,Er zijn patiënten die niet meer naar een dokter gaan omdat ze het niet kunnen betalen. Voor 50PLUS is dit onaanvaardbaar.,Health Care,Positive Appeal
2017-03-14,Facebook,50Pluspartij,50PLUS,22953,50plus staat voor waardevaste pensioenen,Social Security,Positive Appeal
2017-03-13,Facebook,50Pluspartij,50PLUS,22953,Het rommelen met onze pensioenen moet afgelopen zijn. Het is tenslotte uitgesteld loon!,Social Security,Positive Appeal
2017-03-13,Facebook,50Pluspartij,50PLUS,22953,Het terugbrengen van de AOW-leeftijd naar 65 jaar is voor 50PLUS een breekpunt!,Social Security,Positive Appeal
2017-03-13,Facebook,50Pluspartij,50PLUS,22953,AOW leeftijd terug naar 65 jaar,Social Security,Positive Appeal
2017-03-13,Facebook,50Pluspartij,50PLUS,22953,AOW-leeftijd kan en moet naar 65,Social Security,Positive Appeal
2017-03-12,Facebook,50Pluspartij,50PLUS,22953,"Corrie van Brenk, nummer 4 op de lijst van 50PLUS en gespecialiseerd in Sociale Zaken, vertelt in een interview met 50PLUS TV waarom de AOW-leeftijd terug naar 65 kan en moet.",Social Security,Positive Appeal
2017-03-12,Facebook,50Pluspartij,50PLUS,22953,Er zijn een heleboel mensen die het slecht hebben en daar neemt 50 plus het voor op,"Taxes, Budget & Economy",Positive Appeal
2017-03-12,Facebook,50Pluspartij,50PLUS,22953,50 plus heeft een initiatiefwet in gediend voor de rekenrente,Social Security,Positive Appeal
2017-03-11,Facebook,50Pluspartij,50PLUS,22953,"Steeds meer mensen die er verstand van hebben, vinden dat de AOW-leeftijdsverhoging veel te snel gaat en onuitvaarbaar dreigt te worden. 50PLUS zegt dat al veel langer. Daarom willen we de AOW terug naar 65. Het kan en het is, zeker de komende vier jaar, betaalbaar",Social Security,Positive Appeal
2017-03-11,Facebook,50Pluspartij,50PLUS,22953,"Steeds meer mensen die er verstand van hebben, vinden dat de AOW-leeftijdsverhoging veel te snel gaat en onuitvaarbaar dreigt te worden. 50PLUS zegt dat al veel langer. Daarom willen we de AOW terug naar 65. Het kan en het is, zeker de komende vier jaar, betaalbaar",Social Security,Positive Appeal
2017-03-11,Facebook,50Pluspartij,50PLUS,22953,“50PLUS is de enige partij die de ouderen niet in de hoek zet als een clubje ontevredenen op wier noodkreten geen acht moet worden geslagen.”,Social Security,Positive Appeal
2017-03-10,Facebook,50Pluspartij,50PLUS,22953,50PLUS wil de AOW-leeftijd weer terug naar 65.,Social Security,Positive Appeal
2017-03-10,Facebook,50Pluspartij,50PLUS,22953,DE kwaliteit in het onderwijs moet terug,Education,Positive Appeal
2017-03-09,Facebook,50Pluspartij,50PLUS,22953,"Door de zeer lage rente waarmee pensioenfondsen gedwongen door de overheid moeten rekenen, gaat de indexering van de pensioenen vaak in rook op. Om die (onzinnige) verlaging van pensioenen te voorkomen, diende 50PLUS vandaag een initiatiefwetsvoorstel in!",Social Security,Positive Appeal
2017-03-09,Facebook,50Pluspartij,50PLUS,22953,initatief wetsvoorstel kan verlaging pensioenen voorkomen,Social Security,Positive Appeal
2017-03-08,Facebook,50Pluspartij,50PLUS,22953,50PLUS is hard nodig want ouderen worden al jaren gepakt in hun portemonnee en -als ze daar terecht over klagen- als zeurkousen weggezet,Norms and Values,Positive Appeal
2017-03-08,Facebook,50Pluspartij,50PLUS,22953,Gelukkig is er nu een partij die opkomt voor ouderen,Norms and Values,Positive Appeal
2017-03-06,Facebook,50Pluspartij,50PLUS,22953,50plus is een politieiek partij die de belangen van 50plussers in NL behartigt,Norms and Values,Positive Appeal
2017-03-06,Facebook,50Pluspartij,50PLUS,22953,De afgelopen jaren waren wij de enige partij die opkwam voor de ouderen,Norms and Values,Positive Appeal
2017-03-06,Facebook,50Pluspartij,50PLUS,22953,ER zitten veel mensen in de armoede na twee kabinetten rutte,"Taxes, Budget & Economy",Negative Appeal
2017-03-04,Facebook,50Pluspartij,50PLUS,22953,"Hèhè, eindelijk! 50PLUS roept al tijden dat de verplichte lage rekenrente voor pensioenfondsen flauwekul is.",Social Security,Positive Appeal
2017-03-04,Facebook,50Pluspartij,50PLUS,22953,"Maar andere partijen - VVD, D66, PvdA, GroenLinks voorop - lachten ons vierkant uit. Nu krijgen we gelijk van de hoofdeconoom van ABN/Amro! Nóg een reden om op 15 maart op 50PLUS te stemmen! Wij komen altijd op voor uw pensioen (niet alleen de twee weken voor de verkiezingen)!",Social Security,Positive Appeal
2017-03-02,Facebook,50Pluspartij,50PLUS,22953,50plus brengt de AOW leeftijd weer erug naar 65,Social Security,Positive Appeal
2017-03-02,Facebook,50Pluspartij,50PLUS,22953,50plus maakt de aow weer vast,Social Security,Positive Appeal
2017-03-02,Facebook,50Pluspartij,50PLUS,22953,bovendien worden de uitkeringen verhoogd,Social Security,Positive Appeal
2017-03-02,Facebook,50Pluspartij,50PLUS,22953,DE ouderenbelasting gaat van tafel,Social Security,Positive Appeal
2017-02-28,Facebook,50Pluspartij,50PLUS,22953,Wij vinden dat belastingen voor werkenden en niet-werkenden moeten worden verlaagd,Social Security,Positive Appeal
2017-02-28,Facebook,50Pluspartij,50PLUS,22953,De AOW moet verhoogd worden volgens on,Social Security,Positive Appeal
2017-02-28,Facebook,50Pluspartij,50PLUS,22953,Wij vinden dat het werkelijke rendement moet worden belast en hoegere vrijstelling voor spaarders,Social Security,Positive Appeal
2017-02-28,Facebook,50Pluspartij,50PLUS,22953,Wij vinden dat het werkelijke rendement moet worden belast en hoegere vrijstelling voor spaarders,Social Security,Positive Appeal
2017-02-28,Facebook,50Pluspartij,50PLUS,22953,Gepensioneerden moeten mee kunnen praten over de toekomst van het pensioenstelsel. Dat heeft onze lijsttrekker Henk Krol vanmorgen bepleit in een uitzending van Radio1. Er wordt steeds vaker over en voor ouderen beslist zonder dat ze mee hebben mogen praten. 50PLUS vindt dat het anders moet.,Social Security,Positive Appeal
2017-02-28,Facebook,50Pluspartij,50PLUS,22953,Gepensioneerden moeten mee kunnen praten over de toekomst van het pensioenstelsel. Dat heeft onze lijsttrekker Henk Krol vanmorgen bepleit in een uitzending van Radio1. Er wordt steeds vaker over en voor ouderen beslist zonder dat ze mee hebben mogen praten. 50PLUS vindt dat het anders moet.,Social Security,Positive Appeal
2017-02-23,Facebook,50Pluspartij,50PLUS,22953,"de 1,5 miljard die we moesten betalen pakken wij terug!",Social Security,Positive Appeal
2017-02-22,Facebook,50Pluspartij,50PLUS,22953,",,Voor alle duidelijkheid: 50PLUS wil dat de AOW-leeftijd wordt verlaagd naar 65 jaar. Het is betaalbaar. In de voorstellen van 50PLUS gaat de AOW-uitkering niet omlaag, zoals ander politieke partijen beweren, maar juist omhoog door deze welvaartsvast te maken.''",Social Security,Positive Appeal
2017-02-22,Facebook,50Pluspartij,50PLUS,22953,",,Voor alle duidelijkheid: 50PLUS wil dat de AOW-leeftijd wordt verlaagd naar 65 jaar. Het is betaalbaar. In de voorstellen van 50PLUS gaat de AOW-uitkering niet omlaag, zoals ander politieke partijen beweren, maar juist omhoog door deze welvaartsvast te maken.''",Social Security,Negative Appeal
2017-02-22,Facebook,50Pluspartij,50PLUS,22953,",,Voor alle duidelijkheid: 50PLUS wil dat de AOW-leeftijd wordt verlaagd naar 65 jaar. Het is betaalbaar. In de voorstellen van 50PLUS gaat de AOW-uitkering niet omlaag, zoals ander politieke partijen beweren, maar juist omhoog door deze welvaartsvast te maken.''",Social Security,Positive Appeal
2017-02-22,Facebook,50Pluspartij,50PLUS,22953,"50PLUS wil de verlaging van de AOW-leeftijd niet betalen via een lagere AOW, zoals onze tegenstanders beweren. Donderdag komt 50PLUS met een dekkingsplan. Even geduld nog, AUB!",Social Security,Positive Appeal
2017-02-19,Facebook,50Pluspartij,50PLUS,22953,"Zelfs meerderheid van D66-kiezers wil huidige,collectieve en solidaire pensioenstelsel handhaven. Wie vertelt dat aan Pechtold en Van Weyenberg?",Social Security,Negative Appeal
2017-02-17,Facebook,50Pluspartij,50PLUS,22953,Martin van Rooijen wil dat een volgend kabinet een aparte staatssecretaris of zelfs een minister zonder portefeuille voor de zwalkende Belastingdienst krijgt,Social Security,Positive Appeal
2017-02-17,Facebook,50Pluspartij,50PLUS,22953,Martin van Rooijen wil dat een volgend kabinet een aparte staatssecretaris of zelfs een minister zonder portefeuille voor de zwalkende Belastingdienst krijgt,Social Security,Positive Appeal
2017-03-06,Newspapers,de Volkskrant,CDA,22521,"verweet 'linkse partijen' dat ze de zorgen van Nederlanders over immigratie wegwuiven. 'Het moet radicaal anders', aldus Buma.",Social Security,Negative Appeal
2017-03-06,Newspapers,de Volkskrant,CDA,22521,hier vier jaar geleden in Carré' - dat er geen euro meer naar Griekenland zou gaan. 'Ze weten zelf dat het niet waargemaakt gaat worden.',European Union,Negative Appeal
2017-03-13,Newspapers,de Volkskrant,CDA,22521,De partij wil het associatieverdrag van de Europese Unie met Turkije opzeggen. Dat maakt het volgens het CDA makkelijker om een eind te maken aan de dubbele nationaliteit.,European Union,Positive Appeal
2017-03-13,Newspapers,de Volkskrant,CDA,22521,"Het CDA wil meer aandacht en zorg voor mantelzorgers. Daarnaast pleit Keijzer voor de invoering van een maatschappelijke dienstplicht voor jongeren, 'zodat hoog- en laagopgeleiden weer met elkaar in contact komen'.",Health Care,Positive Appeal
2017-03-13,Newspapers,de Volkskrant,CDA,22521,"Het CDA wil meer aandacht en zorg voor mantelzorgers. Daarnaast pleit Keijzer voor de invoering van een maatschappelijke dienstplicht voor jongeren, 'zodat hoog- en laagopgeleiden weer met elkaar in contact komen'.",Norms and Values,Positive Appeal
2017-02-25,Newspapers,de Volkskrant,CDA,22521,Buma pleitte voor 'gezonde vaderlandsliefde',Norms and Values,Positive Appeal
2017-03-06,Newspapers,de Telegraaf,CDA,22521,"et zijn agenda van normen en waarden, plichtsbesef en gezonde vaderlandsliefde geeft Buma een antwoord op de zorgen van veel Nederlanders.",Norms and Values,Positive Appeal
2017-03-06,Newspapers,de Telegraaf,CDA,22521,"et zijn agenda van normen en waarden, plichtsbesef en gezonde vaderlandsliefde geeft Buma een antwoord op de zorgen van veel Nederlanders.",Norms and Values,Positive Appeal
2017-03-06,Newspapers,de Telegraaf,CDA,22521,"et zijn agenda van normen en waarden, plichtsbesef en gezonde vaderlandsliefde geeft Buma een antwoord op de zorgen van veel Nederlanders.",Norms and Values,Positive Appeal
2017-03-06,Newspapers,de Telegraaf,CDA,22521,"„Ik ben opgevoed met een enorm plichtsbesef. Je zorgt voor elkaar, je werkt voor je geld en je laat de wereld wat beter achter dan je haar gekregen hebt. Dat is wat mijn ouders mij meegegeven hebben in hun opvoeding. Een heel waardevolle les, die we alle kinderen in Nederland zouden moeten meegeven. Daarom pleiten we voor de invoering van de maatschappelijke dienstplicht.”",Norms and Values,Positive Appeal
2017-03-06,Newspapers,de Telegraaf,CDA,22521,Nederland heeft verandering nodig. Nog vier jaar het oogkleppenbeleid van VVD-leider Mark Rutte is funest voor de samenleving. „Je merkt aan alles dat het land na de economische crisis recht in een morele crisis terechtkomt en onze premier weigert dat te zien.”,Norms and Values,Negative Appeal
2017-03-06,Newspapers,de Telegraaf,CDA,22521,"Het CDA zet deze campagne volop in op waarden en normen. Meer dan ooit een belangrijk thema, vindt Buma. „We hebben als land iets te beschermen",Norms and Values,Positive Appeal
2017-03-06,Newspapers,de Telegraaf,CDA,22521,"Het CDA doet in het verkiezingsprogramma stevige voorstellen om de veiligheid te versterken, maar ook om de grondvesten van Nederland in ere te herstellen. „Met veiligheid is de afgelopen jaren echt te laks omgegaan. Onder VVD-ministers nog wel.” De christendemocraten pleiten voor forse investeringen in veiligheid én in de samenleving. Door de studiebeurs terug te brengen en de ouderenzorg te verbeteren. Buma: „Ik wil een Nederland waar we er met elkaar de schouders onder zetten. Het is tijd voor verandering, en hoog tijd voor het CDA.”",Crime Fighting,Positive Appeal
2017-03-06,Newspapers,de Telegraaf,CDA,22521,"Het CDA doet in het verkiezingsprogramma stevige voorstellen om de veiligheid te versterken, maar ook om de grondvesten van Nederland in ere te herstellen. „Met veiligheid is de afgelopen jaren echt te laks omgegaan. Onder VVD-ministers nog wel.” De christendemocraten pleiten voor forse investeringen in veiligheid én in de samenleving. Door de studiebeurs terug te brengen en de ouderenzorg te verbeteren. Buma: „Ik wil een Nederland waar we er met elkaar de schouders onder zetten. Het is tijd voor verandering, en hoog tijd voor het CDA.”",Norms and Values,Positive Appeal
2017-03-06,Newspapers,de Telegraaf,CDA,22521,"Het CDA doet in het verkiezingsprogramma stevige voorstellen om de veiligheid te versterken, maar ook om de grondvesten van Nederland in ere te herstellen. „Met veiligheid is de afgelopen jaren echt te laks omgegaan. Onder VVD-ministers nog wel.” De christendemocraten pleiten voor forse investeringen in veiligheid én in de samenleving. Door de studiebeurs terug te brengen en de ouderenzorg te verbeteren. Buma: „Ik wil een Nederland waar we er met elkaar de schouders onder zetten. Het is tijd voor verandering, en hoog tijd voor het CDA.”",Crime Fighting,Negative Appeal
2017-03-06,Newspapers,de Telegraaf,CDA,22521,"Het CDA doet in het verkiezingsprogramma stevige voorstellen om de veiligheid te versterken, maar ook om de grondvesten van Nederland in ere te herstellen. „Met veiligheid is de afgelopen jaren echt te laks omgegaan. Onder VVD-ministers nog wel.” De christendemocraten pleiten voor forse investeringen in veiligheid én in de samenleving. Door de studiebeurs terug te brengen en de ouderenzorg te verbeteren. Buma: „Ik wil een Nederland waar we er met elkaar de schouders onder zetten. Het is tijd voor verandering, en hoog tijd voor het CDA.”",Crime Fighting,Positive Appeal
2017-03-06,Newspapers,de Telegraaf,CDA,22521,"Het CDA doet in het verkiezingsprogramma stevige voorstellen om de veiligheid te versterken, maar ook om de grondvesten van Nederland in ere te herstellen. „Met veiligheid is de afgelopen jaren echt te laks omgegaan. Onder VVD-ministers nog wel.” De christendemocraten pleiten voor forse investeringen in veiligheid én in de samenleving. Door de studiebeurs terug te brengen en de ouderenzorg te verbeteren. Buma: „Ik wil een Nederland waar we er met elkaar de schouders onder zetten. Het is tijd voor verandering, en hoog tijd voor het CDA.”",Education,Positive Appeal
2017-03-06,Newspapers,de Telegraaf,CDA,22521,"Het CDA doet in het verkiezingsprogramma stevige voorstellen om de veiligheid te versterken, maar ook om de grondvesten van Nederland in ere te herstellen. „Met veiligheid is de afgelopen jaren echt te laks omgegaan. Onder VVD-ministers nog wel.” De christendemocraten pleiten voor forse investeringen in veiligheid én in de samenleving. Door de studiebeurs terug te brengen en de ouderenzorg te verbeteren. Buma: „Ik wil een Nederland waar we er met elkaar de schouders onder zetten. Het is tijd voor verandering, en hoog tijd voor het CDA.”",Health Care,Positive Appeal
2017-02-17,Newspapers,de Volkskrant,CDA,22521,"In de politiek verandert veel, maar niet de focus van het CDA op het gezin als hoeksteen van de samenleving. Gezinnen profiteren onder meer van een hogere kinderbijslag en een hoger kindgebonden budget. Ook is het CDA- programma fiscaal gunstiger voor alleenverdieners dan voor tweeverdieners.",Norms and Values,Positive Appeal
2017-02-17,Newspapers,de Volkskrant,CDA,22521,"In de politiek verandert veel, maar niet de focus van het CDA op het gezin als hoeksteen van de samenleving. Gezinnen profiteren onder meer van een hogere kinderbijslag en een hoger kindgebonden budget. Ook is het CDA- programma fiscaal gunstiger voor alleenverdieners dan voor tweeverdieners.",Social Security,Positive Appeal
2017-02-17,Newspapers,de Volkskrant,CDA,22521,"In de politiek verandert veel, maar niet de focus van het CDA op het gezin als hoeksteen van de samenleving. Gezinnen profiteren onder meer van een hogere kinderbijslag en een hoger kindgebonden budget. Ook is het CDA- programma fiscaal gunstiger voor alleenverdieners dan voor tweeverdieners.",Social Security,Positive Appeal
2017-02-17,Newspapers,de Volkskrant,CDA,22521,Het groeiend leger eenmansbedrijfjes (zzp'ers) moet zich van het CDA verplicht verzekeren tegen inkomensverlies bij ziekte. De premie kan van de belasting worden afgetrokken en dat kost de overheid 100 miljoen euro inkomsten.,Entrepreneurship,Positive Appeal
2017-02-17,Newspapers,de Volkskrant,CDA,22521,"Extra overheidsinvesteringen gaan naar veiligheid, defensie en onderwijs. De zorguitgaven gaan met een half miljard omhoog. De AOW-uitkeringen stijgen. De zorgtoeslag voor alleenstaanden gaat omlaag, maar ook het eigen risico in de zorg daalt met 105 euro. In het hoger onderwijs wordt de basisbeurs heringevoerd.",Crime Fighting,Positive Appeal
2017-02-17,Newspapers,de Volkskrant,CDA,22521,"Extra overheidsinvesteringen gaan naar veiligheid, defensie en onderwijs. De zorguitgaven gaan met een half miljard omhoog. De AOW-uitkeringen stijgen. De zorgtoeslag voor alleenstaanden gaat omlaag, maar ook het eigen risico in de zorg daalt met 105 euro. In het hoger onderwijs wordt de basisbeurs heringevoerd.",Military Interventions,Positive Appeal
